PRKACG		"PRKACG"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALCR		"CALCR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG11		"GNG11"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
HTR7		"HTR7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG10		"GNG10"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR176		"GPR176"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CPAMD8		"CPAMD8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKAR2B		"PRKAR2B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKAR2A		"PRKAR2A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
C1QTNF1		"C1QTNF1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKACB		"PRKACB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR15		"GPR15"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
AVPR2		"AVPR2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FSHB		"FSHB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPBAR1		"GPBAR1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG13		"GNG13"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG12		"GNG12"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC3R		"MC3R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
IL6		"IL6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADORA2B		"ADORA2B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADORA2A		"ADORA2A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FSHR		"FSHR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GIPR		"GIPR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR27		"GPR27"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
